MASTER,N-TT,MCGR3020,Pragmatics,TE,b.ivanovska
UNDERGRADUATE,N-TT,ECM-306,Principles and Practices of Interviewing,SK,b.hoxha
UNDERGRADUATE,N-TT,ECM-306,Principles and Practices of Interviewing,TE,e.azemi
UNDERGRADUATE,N-BA,CBE-103,Principles of Management,SK,g.rexhepi
UNDERGRADUATE,N-BA,CBE-103,Principles of Management,SK,t.veseli
UNDERGRADUATE,N-BA,CBE-103,Principles of Management,TE,i.zeqiri
UNDERGRADUATE,N-BA,CBE-103,Principles of Management,TE,r.ilazi
UNDERGRADUATE,N-BA,CBE-103,Principles of Management,TE,t.veseli
UNDERGRADUATE,N-BA,CBE-102,Principles of Marketing,SK,n.veseli
UNDERGRADUATE,N-BA,CBE-102,Principles of Marketing,SK,r.zuferi
UNDERGRADUATE,N-BA,CBE-102,Principles of Marketing,TE,n.veseli
UNDERGRADUATE,N-BA,CBE-102,Principles of Marketing,TE,r.zuferi
UNDERGRADUATE,N-BA,EFE-121,Professional Care?r Development  ,TE,r.ilazi
UNDERGRADUATE,N-BA,EFE-121,Professional Care?r Development  ,TE,v.kreci
MASTER,N-CST,MAICTT-302,Professional Ethics in Information Technologies,TE,m.hamiti
UNDERGRADUATE,N-CST,CCS-203,Programming,SK,l.abazi
UNDERGRADUATE,N-CST,CCS-203,Programming,TE,l.abazi
UNDERGRADUATE,N-CST,CCS-203,Programming,TE,m.apostolova
MASTER,N-LAW,MCL-0101,Property Law (Applied Program) ,TE,a.aliu
MASTER,N-PA,MDP-02,Public Diplomacy,SK,a.demjaha
MASTER,N-PA,MDP-02,Public Diplomacy,TE,h.jashari
UNDERGRADUATE,N-PA,CPS-503,Public Finances,SK,elmi.aziri
UNDERGRADUATE,N-PA,CPS-503,Public Finances,TE,a.bexheti
UNDERGRADUATE,N-PA,CPS-503,Public Finances,TE,elmi.aziri
UNDERGRADUATE,N-PA,EPS-502,Religion and Politics,TE,a.pajaziti
UNDERGRADUATE,N-CST,EBI-301,Research Methodologies in Business,TE,v.radevski
MASTER,N-TT,MIC-101,Research Methodology,SK,k.metaj
MASTER,N-PA,MCPA1010,Research Methodology,TE,a.pajaziti
MASTER,N-TT,MCGR1011,Research Methodology,TE,g.xhaferi
MASTER,N-TT,MCLM2010,Research Methodology,TE,h.jashari
MASTER,N-TT,AS0101,Research Methodology,TE,z.kadriu
UNDERGRADUATE,N-PA,CPS-302,Research Methods in Political Sciences,TE,a.pajaziti
MASTER,N-LAW,MFE01,Rhetoric,TE,j.shasivari
UNDERGRADUATE,N-BA,EBEM-506,Risk Management,SK,f.deari
UNDERGRADUATE,N-BA,EBEM-506,Risk Management,TE,f.deari
MASTER,N-BA,EMBA1070,Risk Management in Large Companies,TE,f.deari
MASTER,N-TT,MCEL2030,Second Language Acquisition and Learning,TE,b.xhaferi
MASTER,N-BA,MFE04,Selected Advanced Topics in Applications for Stati,TE,sh.syla
MASTER,N-CST,EMCS-01,Service Oriented  Architectures,SK,azir.aliu
MASTER,N-CST,EMCS-01,Service Oriented  Architectures ,TE,agon.memeti
MASTER,N-BA,MCBA1023,Services Marketing,TE,n.veseli
MASTER,N-LAW,MCIL1015,Settlement of International Disputes,SK,d.taleski
UNDERGRADUATE,N-BA,CBEM-501,Small Business and Entrepreneurship,SK,r.ilazi
UNDERGRADUATE,N-BA,CBEM-501,Small Business and Entrepreneurship,SK,v.ramadani
UNDERGRADUATE,N-BA,CBEM-501,Small Business and Entrepreneurship,TE,r.ilazi
UNDERGRADUATE,N-BA,CBEM-501,Small Business and Entrepreneurship,TE,v.ramadani
MASTER,N-BA,BE.M02,Small Business Management,SK,v.ramadani
MASTER,N-BA,BE.M02,Small Business Management,TE,v.ramadani
UNDERGRADUATE,N-CST,CCS-502,Software Engineering,SK,b.fetaji
UNDERGRADUATE,N-CST,CCS-502,Software Engineering,TE,b.selimi
UNDERGRADUATE,N-BA,CBE-301,Statistics,SK,sh.syla
UNDERGRADUATE,N-BA,CBE-301,Statistics,TE,s.ibraimi
UNDERGRADUATE,N-BA,CBE-301,Statistics,TE,sh.syla
MASTER,N-BA,EMBA1050,Strategic Competitive Analysis,SK,g.rexhepi
MASTER,N-TT,MCML1040,Strategic Planning,TE,r.emini
MASTER,N-TT,AS0112,Stylistics and Pragmatics,TE,m.ibrahimi
MASTER,N-CST,ECSIS-07,Systems Analysis and Design,SK,z.dika
UNDERGRADUATE,N-PA,CPA-502,Systems of Local Government,SK,besa.kadriu
UNDERGRADUATE,N-PA,CPA-502,Systems of Local Government,TE,agni.aliu
UNDERGRADUATE,N-TT,EEL-503,Teaching from the Multicultural Perspective,SK,m.muhic
UNDERGRADUATE,N-TT,CEL-503,Testing and Assessment,SK,a.poshka
UNDERGRADUATE,N-TT,CEL-503,Testing and Assessment,TE,a.poshka
UNDERGRADUATE,N-PA,EPA-502,The basic and principles of accounting,TE,m.hani
MASTER,N-LAW,MCL-0103,The Contractual Law and the Law of Compensation of,TE,a.jashari
UNDERGRADUATE,N-PA,CPS-104,The Theory of the State and Law ,TE,h.jashari
MASTER,N-TT,MCGR3011,Theories of Language Acqiusition,TE,b.ivanovska
MASTER,N-TT,MCGR3012,Theory and Praxis in Teaching of German as a Forei,TE,e.cickovski
MASTER,N-TT,MCGR1010,Theory of Valency,TE,g.xhaferi
MASTER,N-BA,ECMBA30,Total Quality Management,TE,g.rexhepi
UNDERGRADUATE,N-LAW,CLE-302,Trade Law,SK,a.jashari
UNDERGRADUATE,N-LAW,CLE-302,Trade Law,SK,a.metaj
UNDERGRADUATE,N-LAW,CLE-302,Trade Law,TE,a.jashari
UNDERGRADUATE,N-LAW,CLE-302,Trade Law,TE,a.metaj
MASTER,N-LAW,MCSS1070,Transnational Crime and International Terrorism,SK,b.netkova
UNDERGRADUATE,N-TT,CEL-501,Understanding and Using English Syntax,SK,jeta.rushidi
UNDERGRADUATE,N-TT,CEL-501,Understanding and Using English Syntax,SK,r.emini
UNDERGRADUATE,N-TT,CEL-501,Understanding and Using English Syntax,TE,jeta.rushidi
MASTER,N-CST,EMBI3041,User- Interface Design and Evaluation,SK,m.ferati
MASTER,N-LAW,LAW.M08,Victimology,TE,b.arifi
UNDERGRADUATE,N-CST,CCS-501,Web Programming,SK,f.ismaili
UNDERGRADUATE,N-CST,CCS-501,Web Programming,TE,f.ismaili
UNDERGRADUATE,N-CST,CCS-501,Web Programming,TE,xh.zenuni
UNDERGRADUATE,N-CST,CBI-502,Web-Programming,TE,b.raufi
